"Id"	"Accession"	"Gene_name"	"Identification_type_36"	"Identification_type_38"	"Identification_type_40"	"Identification_type_61"	"Identification_type_63"	"Identification_type_65"	"Specific_peptides"	"Intensity_36"	"Intensity_38"	"Intensity_40"	"Intensity_61"	"Intensity_63"	"Intensity_65"
6667	"LYS1_YEAST"	"LYS1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	27	2561825.25	2587110.5	2612025.5	3579129.5	3099915.25	3292378.25
6258	"CBF5_YEAST"	"CBF5"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	11	1274413.5	1339974.75	1336600.38	1691230.5	1622709.5	1613031.12
6676	"YPK2_YEAST"	"YPK2"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	22	379618.38	347502.47	336948.5	375829.44	437259.72	343185.84
6677	"YPK1_YEAST"	"YPK1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	22	379618.38	347502.47	336948.5	375829.44	437259.72	343185.84
6751	"F16P_YEAST"	"FBP1"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	1	218497.02	194325.97	169467.25	311959.88	270964.31	257816.11
6017	"RV167_YEAST"	"RVS167"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	5	2051735.88	2040474	2110598.5	2531626.75	2328310.25	2297637.25
6781	"IMB1_YEAST"	"KAP95"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	4	532880.69	439595.19	476237.84	469033.62	518178.09	533642.5
6346	"TSL1_YEAST"	"TSL1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	13	217237.16	321688.81	236625.27	309617.91	NA	391330.84
6087	"MDY2_YEAST"	"MDY2"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	5	430154.16	380796	326357.56	466815.91	532137.62	533135.94
6529	"PUR7_YEAST"	"ADE1"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	8	1241964.25	1446286.5	1194829.12	1507803.38	1463000.88	1620889.5
6519	"RS27B_YEAST"	"RPS27B"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	17	20857140	22051814	20246232	24603034	24369678	23008800
6136	"PURA_YEAS1"	"ADE12"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	50	1811905.75	2050243.5	2058714.25	2449391.25	2091157	2394796.75
6116	"TCPD_YEAST"	"CCT4"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By matching"	5	58919.7	1227796.5	132998.31	1289923.75	1569846.5	421495.06
6789	"PUB1_YEAST"	"PUB1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	10	3283133.75	3637461.25	3509360.25	4184029	3945226.5	3980019.75
6410	"PSB5_YEAST"	"PRE2"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	11	1999867.25	1976733.12	2149080.25	2234236.25	2426634	2348437.75
6338	"NIT3_YEAST"	"NIT3"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	3	863447.5	853836.19	669481	1136637.5	819573.06	681442.12
6025	"TCPQ_YEAST"	"CCT8"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	8	1385620.88	1378395.62	1179932.12	1618355.62	1749045.5	1334507.62
6845	"DLD3_YEAST"	"DLD3"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	6	893772.38	966700.31	1111792.38	959680.75	865799.88	877101.12
6436	"DTD_YEAST"	"DTD1"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	3	334018.53	268595.91	309739.19	377029.53	474902.84	480468.22
6276	"DEF1_YEAS2"	"DEF1"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	4	356293.34	238424.75	305214.16	323530	316752.06	271083.5
6652	"CAJ1_YEAST"	"CAJ1"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	2	675865.19	597592.69	674751.69	604485.88	603101.94	564626.44
6617	"RPN11_YEAST"	"RPN11"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	7	1285509.88	1336309	1062373	1617334.5	1701631.75	1686009.12
6793	"DPH5_YEAST"	"DPH5"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	11	2314229.25	2569292.75	2590314.75	2858414	2583498	3414036.75
5998	"SXM1_YEAST"	"SXM1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	11	1212852.62	1240054.62	1253254.25	1614060.88	1537527.5	1450833.25
6604	"YP148_YEAST"	"YPR148C"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	7	1726413.25	1719902.75	1727373.5	2255139.5	2251073.5	2307944.25
6491	"VATG_YEAST"	"VMA10"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	14	568656.31	638228.25	594857.94	520815.62	455904.56	395441.88
5989	"ARO10_YEAST"	"ARO10"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	10	2381974.75	2262489	2320478.5	3031806.5	2783195	2920464
6680	"SYQ_YEAST"	"GLN4"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	15	2447454.25	2386580	2353098.75	3062679.25	3492525	2859467.25
6735	"RPN12_YEAST"	"RPN12"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	9	906265.38	851839.94	730188	642875.25	661544.69	779190
6169	"DHSA_YEAST"	"SDH1"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	5	2053383.25	2225258	2051187.62	2183569.5	2254885.25	2145018.25
6321	"APD1_YEAST"	"APD1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	9	1386758.88	1250069.38	1179607.25	1410753.62	1332863.75	1418521.5
6291	"SIM1_YEAST"	"SIM1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	34	1196491	1306503.38	1129018.38	1316399	1393707.25	1330509
6631	"MRT4_YEAST"	"MRT4"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	3	435317.72	463496.94	378779.47	416676.34	436524.34	424349.03
6135	"MIA40_YEAST"	"MIA40"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	2	522652.94	614980.5	502116.66	536359.94	539137.5	586606.94
6180	"GCS1_YEAST"	"GCS1"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	1	236309.91	200884.09	224586.52	320751.94	271034.69	245273.84
6520	"FKBP3_YEAST"	"FPR3"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	14	1321662.75	1239844.75	1321883.12	1634924.25	1663436.5	1757935.75
6238	"TCPH_YEAST"	"CCT7"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By matching"	2	51038.75	1223187.88	183921.42	711494.12	734677.81	NA
6786	"XRN1_YEAST"	"KEM1"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	3	27973.53	NA	20361.27	51533.84	52038.17	73046.22
6175	"NDI1_YEAST"	"NDI1"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	5	1377401.25	1305119.62	1415879.38	1522289.25	1247724.25	1610660
6123	"ODPB_YEAST"	"PDB1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	9	18728.44	2382493	2735787.75	3090221.75	3253408	3276782.25
6003	"PUR2_YEAST"	"ADE5,7"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	2	1664438.62	1559679.12	1472705	1767743.88	1567861.38	1671080.5
6378	"FBRL_YEAST"	"NOP1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	14	1176915.25	1217759.25	1252258.25	1629843.75	1879742.25	1811411.25
6826	"YMR7_YEAST"	"YMR027W"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	9	781960.56	916802.12	794531.12	1134641.75	932925.94	791849.44
6335	"NSP1_YEAST"	"NSP1"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	1	291190.5	370390.62	302163.06	447949.41	350558.44	264757.66
6223	"PIN3_YEAST"	"PIN3"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	1	493447.19	426953.16	385860.34	490170.94	517059.34	424254.31
6569	"FES1_YEAST"	"FES1"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	1	383248.62	517239.53	564646.62	526153.81	472643.34	507667.41
6497	"CORO_YEAST"	"CRN1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	6	991650.94	1022534.38	925972.06	1283248.12	1277483.12	1185170.75
6565	"DHSB_YEAST"	"SDH2"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	5	1026280.44	951202.62	1143529.62	1228611.12	1226977.75	1242157
6176	"YP010_YEAST"	"YPR010C-A"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	7	1537300.38	1300787.38	1663101.75	1528430.38	1233972.88	1345833.88
6252	"GLRX3_YEAST"	"GRX3"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	60	537178.5	555503.75	482913.53	514668.25	529953.81	657563
6761	"GLRX2_YEAST"	"GRX2"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	25	2342832.75	2204211	2143862.75	2790968.5	2797639	2730991
6160	"TOM40_YEAST"	"TOM40"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	14	690108.88	638518.44	749647	824371.19	879487.88	744990.5
6555	"ARPC3_YEAST"	"ARC18"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	25	1644796.62	1850290.75	1621916.38	1933651.5	1857232.25	2055393.62
6183	"YJR1_YEAST"	"YJL171C"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	1	670720.06	580610.75	548263	775079.25	742488.44	673042.75
6202	"MCR1_YEAS7"	"MCR1"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	8	1334867	1672523.62	1488452.12	1771283.38	1657219.38	1683645.62
6530	"POM33_YEAST"	"POM33"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	21	565389.38	537995	541429.81	766106.06	595168.94	703257.62
6068	"TCPG_YEAST"	"CCT3"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	8	1297766	1274608.12	1248393.12	1373706.62	1174507.5	1082100.5
6065	"TIM8_YEAST"	"TIM8"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	1	404444.44	467982.44	441430.78	448253.69	543968.12	457540.78
6042	"NOP2_YEAST"	"NOP2"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	16	16980.71	637041.19	687364.31	1151717	1292436	1345646.88
6219	"GAR1_YEAST"	"GAR1"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	3	628800.12	669413.44	703323.31	761178.06	791630	650993.56
6623	"IMB3_YEAST"	"PSE1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	3	757017.75	810105	692044.5	659664.81	774930.38	832797.19
6145	"ENOPH_YEAS1"	"UTR4"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	14	337340.12	371806.66	384350.62	539868.38	625328.62	525836.62
6309	"CTR1_YEAST"	"CTR1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	5	77955.24	79182.66	78656.25	68491.42	60431.82	49129.05
6110	"ABF2_YEAST"	"ABF2"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	28	888652.25	1030908	913243.12	1570519.88	1624855.38	1562021.75
6372	"MSRA_YEAST"	"MXR1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	11	626388.56	625848	646209.19	994719.62	1040548.38	991608.88
6521	"FADH_YEAST"	"SFA1"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	4	513346.38	493985.34	486330.31	567574	536753.25	404121.5
6785	"EIF3J_YEAST"	"HCR1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	12	1270762.12	1313050.62	1250619.88	1565650.25	1838100.38	1521615.12
6815	"CUE5_YEAST"	"CUE5"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	9	471324.91	562198.31	540579.75	473567.69	680134	661615.56
6478	"XPO1_YEAST"	"CRM1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	7	13869.8	979276.06	1016440.38	1347306.75	1365938	1037517.19
6731	"YFH6_YEAST"	"YFR006W"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	20	1871457.88	1795276.62	1923019.12	2469459.5	2532435.5	2207636.25
6703	"RPE_YEAST"	"RPE1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	15	415037.56	437426.22	391878.84	641041.62	744450.75	607024.44
6856	"NDH1_YEAST"	"NDE1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	23	1786580.12	1626952	1496961.62	2368027.25	2174841	2290662.5
6467	"EXG1_YEAST"	"EXG1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	21	444520.97	477605.38	439087.03	475339.34	491018.41	466080.91
6453	"YBD6_YEAST"	"YBL036C"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	8	766256.62	902902.5	874920.62	838143.69	852764	754186
6554	"RUVB2_YEAST"	"RVB2"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	4	1171207.62	1178240.62	1116453.5	1448272.38	1237752	1406224.5
6435	"YI002_YEAST"	"YIL002W-A"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	4	378395.06	323667.5	301869.78	405906.97	301142.22	322754.06
6499	"ENT3_YEAST"	"ENT3"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	7	454366.84	341015.38	352899.16	338140.09	338622.59	321038.97
6274	"YKD3A_YEAST"	"YKL033W-A"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	4	377497.12	401204.16	393734.47	552756.25	503920.91	596653.12
6807	"PWP1_YEAST"	"PWP1"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	3	257307.72	233210.2	245566.52	270749.31	323048.66	333652.09
6821	"ASPG1_YEAST"	"ASP1"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	1	363079.5	352194.78	296124.59	368937.59	383329.78	332472.38
6278	"NEDD8_HUMAN_UPS"	NA	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	38	503968.88	652484.75	544876.56	6324056.5	6379726.5	5888755.5
6404	"YL257_YEAST"	"YLR257W"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	1	376985.41	460137.75	368095.72	464413.97	509231.88	486244.59
6254	"DOHH_YEAST"	"LIA1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	12	925582	1007748.56	934261.81	1196555.75	1092444.12	1288309.5
6611	"DCE_YEAST"	"GAD1"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	2	122948.82	103873.8	127799.67	239329.61	153274.39	190312.08
6636	"ZRC1_YEAST"	"ZRC1"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	3	423447.16	505095	620599.38	470489.03	555880	480049.19
6683	"YD19A_YEAST"	"YDR119W-A"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	5	424692.94	497320.16	386369.62	461762.34	633145.25	371717
6444	"INO1_YEAST"	"INO1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	12	647499.06	87742.05	1696549	1439198.38	1464855	1378224.38
6639	"NHP6A_YEAST"	"NHP6A"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	9	2973670.75	2899092	2709216	3245854.5	2987753.25	2761692.5
6438	"MET22_YEAST"	"MET22"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	2	37425.27	20514.39	48619.84	75369.93	57191.96	64541.45
6239	"VTI1_YEAST"	"VTI1"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	3	645422	683886.06	651310.44	690685.31	733110.56	629361.75
6323	"CACM_YEAST"	"YAT1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	6	452912.88	479370.53	482509.53	543588.94	488901.19	502071.47
6501	"LSB1_YEAST"	"LSB1"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	3	827627.38	742947.94	1049029.5	756786.75	767169.81	796647.94
6559	"SEC23_YEAST"	"SEC23"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	2	1789573.88	1591166.12	1704531.38	1861382.25	2016143.25	1835013.62
6421	"IPB2_YEAST"	"PBI2"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	12	2955529.5	3264595.75	2920410	4386351	3927638.25	4090756.25
6049	"HRP1_YEAST"	"HRP1"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	1	380747.59	469176.38	382302.19	412074.34	481524.28	350649.25
6624	"ETR1_YEAST"	"ETR1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	5	952742.44	881151.25	774035.56	1286293.88	NA	1096648.75
6369	"NPC2_YEAST"	"NPC2"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	21	2273311	2332181	2156605.25	2778435	2703914	2689190
6692	"YET1_YEAST"	"YET1"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	3	1243197	1265623.38	1122471.62	1242298.38	1343057.12	1246786.75
6833	"MCFS2_YEAST"	"EHT1"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	2	511443.28	448317.22	482544.25	435454.62	420947	418872.62
6197	"UCRI_YEAST"	"RIP1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	5	1241899.12	1196589.62	1313865.38	1388177.38	1267801.5	1332173.25
6236	"YCP4_YEAST"	"YCP4"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	3	1441917	1606392	94165.23	3360565.25	3321472	1306315.62
6706	"RPB9_YEAST"	"RPB9"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	1	384716	346409.78	402222.44	414383.22	415784.09	349688.31
6784	"VIP1_YEAST"	"VIP1"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	2	25709.7	21619.55	23894.21	45086.07	46575.3	54208.02
6851	"RIB1_YEAST"	"RIB1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	4	163922.55	149401.89	115227.43	164856.95	151260.48	183965.05
6182	"MDG1_YEAS1"	"MDG1"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	3	124592.46	125851.46	114045.41	113107.03	78726.48	81905.62
6771	"RPN6_YEAST"	"RPN6"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	5	881754.81	694817.88	767821	913336.25	798462.19	933348.62
6593	"MBF1_YEAST"	"MBF1"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	1	561666.31	640910.5	493665.44	509752.66	616315.75	546747.75
6753	"TYR1_YEAST"	"TYR1"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	5	391065.84	356091.84	395601.16	611697.38	486404.94	275170.28
6803	"GAS3_YEAST"	"GAS3"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	1	399490.25	396431.06	296248.12	504681.84	441304.22	387098.44
6496	"CDC42_YEAST"	"CDC42"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	4	361486.94	410466.69	346777.16	411566.34	445218.09	377178.94
6689	"ASF1_YEAST"	"ASF1"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	3	250727.95	232149.98	191749.95	304423.5	293752.19	284646.09
6356	"EFGM_YEAS1"	"MEF1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	14	1677498.25	1754863.5	1812012.88	2132760	2166179.25	2261620.75
6714	"CDC12_YEAST"	"CDC12"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	5	256585.23	367241.66	402493.84	449258.12	307202.06	381758.81
6045	"GDI1_YEAST"	"GDI1"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	1	918086.94	783009.88	779743.62	858218.19	700394.81	785969.25
6033	"HMT1_YEAST"	"HMT1"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	1	814631.06	798645.81	887264.56	848428.69	923388.38	920321.06
6172	"YB11A_YEAST"	"TY1A-BL"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	3	521318.22	517113.66	530137.31	1026589.94	908089.94	784888.12
6810	"LHP1_YEAST"	"LHP1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	5	86323.27	52428.8	59504.61	99099.12	66431.46	71152.91
6694	"NFU1_YEAST"	"NFU1"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	3	127891.27	177507.94	175301.98	205596.47	299891.81	300635.97
6849	"SCD6_YEAST"	"SCD6"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	4	696325	732833.75	772797.94	753634.62	796130.38	700233.5
6531	"RPB1_YEAST"	"RPO21"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	1	259985.91	286457.31	248280.3	249068.22	290011.66	311381.12
6848	"DUR1_YEAST"	"DUR1,2"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	3	837497.69	769606.56	760321.94	859402.75	783267.06	766831.31
6282	"ARI1_YEAST"	"ARI1"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	2	973751.69	844792.75	944705.94	1029614.62	1132713	990332.88
6148	"YJ66_YEAST"	"YJR096W"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	1	1790627	NA	1775863.75	2172413.25	1741243.75	1902878
6026	"MCA1_YEAS7"	"MCA1"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	1	353369.59	372281.25	382072.19	365535.5	419492.94	337078.56
6244	"FKS2_YEAST"	"GSC2"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	30	1545478.25	1435972.75	1404199.5	1529384.88	1545627.12	1404984
6396	"PP2C2_YEAST"	"PTC2"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	1	262609.62	271550.41	244037.39	285948.38	262844.84	253113.94
6099	"SPT16_YEAST"	"SPT16"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	2	586966.25	670890.75	651527.38	812607.94	1023048.81	823890.75
6857	"ARL1_YEAST"	"ARL1"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	4	679075.06	527625.75	779603.88	871968.62	688118.12	709204.19
6208	"KPR1_YEAST"	"PRS1"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	1	447040.81	414004.09	405400.56	526434.19	460675.09	532765
5990	"END3_YEAS7"	"END3"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	1	258978.89	250514.92	293833.62	389981.66	465022.09	383374.75
6513	"ALAM_YEAST"	"ALT1"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	4	632821.25	552340.38	641326.5	641343.88	425849.94	728223.5
6082	"DOG1_YEAST"	"DOG1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	13	570428	590384.62	666641.38	822895.94	803144	659044.81
6609	"ODPX_YEAST"	"PDX1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	9	232241.34	212024.48	245011.27	481631.56	552169.06	473249.5
6756	"STE24_YEAST"	"STE24"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	1	463519.56	504687.84	415073.28	571042.38	557231.75	569860.88
6758	"ATP5E_YEAST"	"ATP15"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	10	1184439.25	1195463.88	1174397.5	1612266.12	1409379.62	1605338.12
