Accession	Label	Id	Gene_name	Identification_type_36	Identification_type_38	Identification_type_40	Identification_type_61	Identification_type_63	Identification_type_65	Specific_peptides	Intensity_36	Intensity_38	Intensity_40	Intensity_61	Intensity_63	Intensity_65	Intensity_38_ratio_Intensity_36	Intensity_40_ratio_Intensity_36	Intensity_61_ratio_Intensity_36	Intensity_63_ratio_Intensity_36	Intensity_65_ratio_Intensity_36	Intensity_36_norm	Intensity_38_norm	Intensity_40_norm	Intensity_61_norm	Intensity_63_norm	Intensity_65_norm	S1_G1_mean	S2_G1_mean	S3_G1_mean	S1_G2_mean	S2_G2_mean	S3_G2_mean	S1_G1_identification_type	S2_G1_identification_type	S3_G1_identification_type	S1_G2_identification_type	S2_G2_identification_type	S3_G2_identification_type	S1_G1_mean_imputed	S2_G1_mean_imputed	S3_G1_mean_imputed	S1_G2_mean_imputed	S2_G2_mean_imputed	S3_G2_mean_imputed	S1_G1_mean_imputed_log	S2_G1_mean_imputed_log	S3_G1_mean_imputed_log	S1_G2_mean_imputed_log	S2_G2_mean_imputed_log	S3_G2_mean_imputed_log	mean_intensity_G2-G1	fc_G2-G1	log2_fc_G2-G1	pval_G2-G1	log10_pval_G2-G1	qval_G2-G1	log10_qval_G2-G1	significant_G2-G1
GST1_YEAST	GTT1	6092	GTT1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	24	2395896.25	2275349.5	2200278	2674508	2697437.75	2581241	0.949686156067902	0.918352787605056	1.11628706793961	1.12585749487274	1.07735925543521	2395896.25	2276945.18037771	2232848.12158237	2202867.5197369	2281984.0733683	2228312.01202825	2395896.25	2276945.18037771	2232848.12158237	2202867.5197369	2281984.0733683	2228312.01202825	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	2395896.25	2276945.18037771	2232848.12158237	2202867.5197369	2281984.0733683	2228312.01202825	6.37946800777902	6.35735257468802	6.34885918334822	6.34298837950334	6.35831260902505	6.34797600140963	2269808.85951559	0.972120677395353	-0.0407926762485938	0.299077361153108	0.524216459915487	0.284860655605337	0.545367530519936	FALSE
GSTA1_HUMAN_UPS	GSTA1_HUMAN_UPS	6762		By matching	By matching	By matching	By MS/MS	By MS/MS	By MS/MS	32	1857901.62	1986191.25	1601371.75	20071542	20599984	20884198	1.06905081981682	0.861924944120561	10.8033395223586	11.0877690068433	11.2407448140338	1857901.62	1987584.14652161	1625076.42395305	16531993.1526976	17427217.8846914	18028734.7306882	1857901.62	1987584.14652161	1625076.42395305	16531993.1526976	17427217.8846914	18028734.7306882	By matching	By matching	By matching	By MS/MS	By MS/MS	By MS/MS	1857901.62	1987584.14652161	1625076.42395305	16531993.1526976	17427217.8846914	18028734.7306882	6.2690227134131	6.29832552404369	6.21087378975837	7.21832521673148	7.24122806101902	7.255965248699	9576417.99309198	9.50321812602708	3.24841614378754	3.95428562843971e-06	5.4029319636579	6.68521414058089e-05	4.17488467687124	TRUE
GSTP1_HUMAN_UPS	GSTP1_HUMAN_UPS	6760		By matching	By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	18	1022716.56	974345.38	941910.06	11178477	10323741	11543002	0.952703239693312	0.920988372379538	10.9301808900014	10.0944302691256	11.2866090679122	1022716.56	975028.678897148	955852.90048373	9207190.22094005	8733700.17142354	9964745.64423319	1022716.56	975028.678897148	955852.90048373	9207190.22094005	8733700.17142354	9964745.64423319	By matching	By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	1022716.56	975028.678897148	955852.90048373	9207190.22094005	8733700.17142354	9964745.64423319	6.0097552881754	5.98901738995864	5.98039106233504	6.96412711578657	6.94119827847937	6.99846621756578	5143205.69599628	9.44801381898428	3.24001107487113	8.24999341897358e-07	6.083546397887	1.940541930289e-05	4.71207696879802	TRUE
GUAA_YEAST	GUA1	6150	GUA1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	51	6605327.5	6845208.5	6542369	8700533	8363261.5	7734537.5	1.03631629166003	0.990468527109367	1.31719933644471	1.26613880992275	1.17095443034429	6605327.5	6850008.97785396	6639213.92312642	7166223.30166858	7075169.591741	6677006.45493116	6605327.5	6850008.97785396	6639213.92312642	7166223.30166858	7075169.591741	6677006.45493116	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	6605327.5	6850008.97785396	6639213.92312642	7166223.30166858	7075169.591741	6677006.45493116	6.81989435532174	6.83569114069387	6.82211666234124	6.85529033678732	6.84973685435528	6.82458179608366	6835491.62488685	1.04099862554378	0.0579681638126569	0.179883423036826	0.745008856750858	0.203591907663019	0.691239488256408	FALSE
GVP36_YEAST	GVP36	6296	GVP36	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	65	9098671	8658585	8011005	11291113	11379946	10711669	0.951631837221062	0.880458805467304	1.24096288348046	1.2507261774824	1.177278417914	9098671	8664657.18107953	8129589.74558533	9299963.24160519	9627230.70357834	9247079.48679362	9098671	8664657.18107953	8129589.74558533	9299963.24160519	9627230.70357834	9247079.48679362	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	9098671	8664657.18107953	8129589.74558533	9299963.24160519	9627230.70357834	9247079.48679362	6.95897796160492	6.9377513844405	6.91006862976085	6.96848123199484	6.98350137922044	6.96600459078846	9011198.55977367	1.08810731613075	0.121820851454523	0.0710678831347381	1.14832662048826	0.109281589905797	0.961452995193551	FALSE
GYS1_YEAST	GSY1	6400	GSY1	By MS/MS	By MS/MS	By MS/MS	By matching	By MS/MS	By MS/MS	4	509967.09	514916.25	459845.31	623007.94	581983	665145.12	1.00970486154312	0.90171565776921	1.22166302927509	1.14121677930237	1.30429028273177	509967.09	515277.35573619	466652.276054192	513142.587557859	492347.205036003	574200.882690912	509967.09	515277.35573619	466652.276054192	513142.587557859	492347.205036003	574200.882690912	By MS/MS	By MS/MS	By MS/MS	By matching	By MS/MS	By MS/MS	509967.09	515277.35573619	466652.276054192	513142.587557859	492347.205036003	574200.882690912	5.70754215042624	5.71204105747194	5.66899338840153	5.71023805981977	5.69227147685306	5.75906385578065	511931.232845859	1.05884720585017	0.0824944200515486	0.371271693846537	0.430308160590336	0.332546335051286	0.478147834104899	FALSE
H2A1_YEAST	HTA1	6185	HTA1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	76	13698497	15037251	13829516	18610040	19329046	19021878	1.09772999183779	1.00956447995718	1.35854612370978	1.41103407184014	1.38861058990632	13698497	15047796.4772356	14034230.5940401	15328222.1092644	16352027.0765853	16421046.7905693	13698497	15047796.4772356	14034230.5940401	15328222.1092644	16352027.0765853	16421046.7905693	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	13698497	15047796.4772356	14034230.5940401	15328222.1092644	16352027.0765853	16421046.7905693	7.13667291895096	7.17747290871117	7.1471886080697	7.18549178480134	7.21357159758389	7.21540083858595	15146970.0079491	1.12437369622397	0.169121608589777	0.0307122110058229	1.51268891709442	0.0656731468543486	1.18261217316367	FALSE
H2B1_YEAST	HTB1	6230	HTB1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	68	12379117	12516629	11808458	13162810	12766938	11783120	1.01110838519419	0.953901477787148	1.06330766564368	1.03132864807724	0.951854643590492	12379117	12525406.7896496	11983255.4177628	10841592.7779868	10800601.1192216	10172032.6909306	12379117	12525406.7896496	11983255.4177628	10841592.7779868	10800601.1192216	10172032.6909306	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	12379117	12525406.7896496	11983255.4177628	10841592.7779868	10800601.1192216	10172032.6909306	7.09268966764823	7.09779183942002	7.07857481620961	7.03509309067796	7.03344792729213	7.00740774724374	11450334.2992586	0.862459797572906	-0.21347088587032	0.0037805229603939	2.42244811997656	0.0180808882872988	1.74278023709098	FALSE
H3_YEAST	HHT1	6801	HHT1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	65	7042565.5	7375088	7391826	8916424	8970933	8982244	1.04721610327941	1.04959279398963	1.26607611956183	1.27381605467496	1.27542214552353	7042565.5	7380260.07717121	7501245.2059075	7344042.65076139	7589248.80815289	7754116.02410185	7042565.5	7380260.07717121	7501245.2059075	7344042.65076139	7589248.80815289	7754116.02410185	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	7042565.5	7380260.07717121	7501245.2059075	7344042.65076139	7589248.80815289	7754116.02410185	6.84773089487063	6.8680716664423	6.87513336221394	6.86593519037953	6.88019879109716	6.88953229502691	7435246.37768247	1.03481728860895	0.049376062326281	0.23601667268736	0.627057316519899	0.246972959233775	0.607350594507272	FALSE
H4_YEAST	HHF1	6345	HHF1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	54	10923720	11532012	10752798	16060994	14851920	14493121	1.05568542584394	0.984353132449385	1.47028612963349	1.35960277268183	1.32675691064949	10923720	11540099.2873657	10911968.7676079	13228691.78828	12564458.5862788	12511499.5523777	10923720	11540099.2873657	10911968.7676079	13228691.78828	12564458.5862788	12511499.5523777	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	10923720	11540099.2873657	10911968.7676079	13228691.78828	12564458.5862788	12511499.5523777	7.03837055964662	7.0622095453682	7.03790311427034	7.12151689806332	7.09914377919541	7.09730936471293	11946739.6636517	1.14767776760341	0.198717634751526	0.00587711436446469	2.2308358581417	0.0233788152292309	1.63117750140535	FALSE
HBA_HUMAN_UPS	HBA_HUMAN_UPS	6390		By matching	By matching	By matching	By MS/MS	By MS/MS	By MS/MS	16	255923.92	248862.09	33162.64	4636699.5	4082857.25	4589626	0.972406526126983	0.129580072077671	18.1174917139437	15.9534022845539	17.9335561912306	255923.92	249036.61455272	33653.5376123892	3819033.15575437	3454024.18214704	3962093.71636247	255923.92	249036.61455272	33653.5376123892	3819033.15575437	3454024.18214704	3962093.71636247	By matching	By matching	By matching	By MS/MS	By MS/MS	By MS/MS	255923.92	249036.61455272	33653.5376123892	3819033.15575437	3454024.18214704	3962093.71636247	5.40811087923818	5.39626320383947	4.52703072338278	6.58195342881025	6.5383253738036	6.59792474379661	1962294.18773816	20.8593715516958	4.38262378808015	0.00747493319601126	2.12639268430565	0.0278892335106351	1.55456342143406	FALSE
HBB_HUMAN_UPS	HBB_HUMAN_UPS	6069		By matching	By matching	By matching	By MS/MS	By MS/MS	By MS/MS	70	2962275.25	1893441.5	3182642.25	37074124	36573504	37167764	0.639184863054168	1.07439112891349	12.5154217184916	12.3464232434174	12.5470325554656	2962275.25	1894769.35202796	3229754.04452583	30536227.0676693	30940530.0030638	32085874.577938	2962275.25	1894769.35202796	3229754.04452583	30536227.0676693	30940530.0030638	32085874.577938	By matching	By matching	By matching	By MS/MS	By MS/MS	By MS/MS	2962275.25	1894769.35202796	3229754.04452583	30536227.0676693	30940530.0030638	32085874.577938	6.4716254100266	6.27755635138166	6.50916945076072	7.48481537637087	7.49052774877623	7.50631388153265	16941571.7158708	11.5697985986758	3.53229184583055	0.000117824242807911	3.92876534253292	0.00130087582365469	2.88576415745486	TRUE
HCH1_YEAST	HCH1	6645	HCH1	By MS/MS	By matching	By MS/MS	By matching	By matching	By matching	3	1373091.5	1396515.75	1374798.38	1914646.25	1917381.62	1738148.25	1.01705949676333	1.00124309268537	1.39440543474342	1.39639755981302	1.26586483857776	1373091.5	1397495.11285368	1395149.14948815	1577004.83076179	1622070.544319	1500493.99655471	1373091.5	1397495.11285368	1395149.14948815	1577004.83076179	1622070.544319	1500493.99655471	By MS/MS	By matching	By MS/MS	By matching	By matching	By matching	1373091.5	1397495.11285368	1395149.14948815	1577004.83076179	1622070.544319	1500493.99655471	6.13769947869418	6.1453502978004	6.14462063867568	6.19783302368399	6.21006973787899	6.17623426216115	1477550.85566289	1.12814869683275	0.173957236216124	0.00688770513491377	2.16192545345639	0.0262411864647067	1.58101653273288	FALSE
HIS1_YEAST	HIS1	6415	HIS1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	54	8701643	9039638	8639956	10762629	10456372	10019612	1.03884266454048	0.992910879014457	1.23685021322985	1.20165490586088	1.15146208595319	8701643	9045977.40982613	8767850.9375426	8864675.615507	8845903.62436139	8649646.34277172	8701643	9045977.40982613	8767850.9375426	8864675.615507	8845903.62436139	8649646.34277172	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	8701643	9045977.40982613	8767850.9375426	8864675.615507	8845903.62436139	8649646.34277172	6.93960126163764	6.95645549886423	6.94289315775149	6.94766284811823	6.94674220344461	6.9369983508726	8812616.15500147	0.994145087496473	-0.00847167797219128	0.704998641264855	0.151811720018168	0.511952033455418	0.290770727659891	FALSE
HIS2_YEAST	HIS4	6722	HIS4	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	97	5516020.5	5527053.5	5197412	5936138	5880922	6009866	1.00200017385722	0.942239427862895	1.07616315059018	1.06615303550812	1.08952930831203	5516020.5	5530929.56862879	5274347.88753498	4889320.05171641	4975154.78928893	5188146.55372365	5516020.5	5530929.56862879	5274347.88753498	4889320.05171641	4975154.78928893	5188146.55372365	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	5516020.5	5530929.56862879	5274347.88753498	4889320.05171641	4975154.78928893	5188146.55372365	6.74162587153941	6.74279812815808	6.72216877177027	6.68924846682918	6.69680659726029	6.71501223544877	5228986.55848213	0.922268647699329	-0.116741040274546	0.0257636021997418	1.58899341514378	0.058515230460814	1.23273108017089	FALSE
HMCS_YEAST	ERG13	6256	ERG13	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	157	38768048	38544844	39243460	47543080	44672104	43989924	0.994242578321199	1.01226298522949	1.22634701649152	1.15229180483887	1.13469535530909	38768048	38571875.1225737	39824370.350198	39159017.9278779	37791800.7011848	37975251.4613745	38768048	38571875.1225737	39824370.350198	39159017.9278779	37791800.7011848	37975251.4613745	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	38768048	38571875.1225737	39824370.350198	39159017.9278779	37791800.7011848	37975251.4613745	7.5884739345081	7.58627075205225	7.60014891804263	7.59283179156186	7.57739758564437	7.57950065831957	38681727.2605348	0.980896710798203	-0.0278268673772248	0.264732753338413	0.577192323473299	0.264244316524136	0.577994344905117	FALSE
HMF1_YEAST	HMF1	6770	HMF1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	31	5815941	5704804.5	6035028.5	6076760	6047670	6177539.5	0.980891054431261	1.03767017237623	1.04484553746333	1.03984376732845	1.06217368780048	5815941	5708805.22366874	6124363.39858922	5005143.83551531	5116220.61379814	5332894.32200597	5815941	5708805.22366874	6124363.39858922	5005143.83551531	5116220.61379814	5332894.32200597	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	5815941	5708805.22366874	6124363.39858922	5005143.83551531	5116220.61379814	5332894.32200597	6.76461999215903	6.75654522574816	6.78706095232662	6.69941656254921	6.70894926318922	6.72696297767793	5517228.06559623	0.875639570612076	-0.191590942748744	0.0091152947723806	2.04022928247271	0.0318153191732768	1.49736371553643	FALSE
HOSC_YEAST	LYS20	6797	LYS20	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	50	6057473.5	6001949	5627430	6608826	5914820.5	5492505	0.990833719701787	0.92900612771975	1.09102020834264	0.976450082695368	0.906731989830414	6057473.5	6006158.10820395	5710731.32796687	5443381.78797473	5003832.31376973	4741523.50269705	6057473.5	6006158.10820395	5710731.32796687	5443381.78797473	5003832.31376973	4741523.50269705	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	6057473.5	6006158.10820395	5710731.32796687	5443381.78797473	5003832.31376973	4741523.50269705	6.78229152287905	6.77859676053308	6.75669172844946	6.73586879593673	6.69930274737935	6.67591790760355	5493850.09010206	0.854530632630013	-0.226795885313286	0.0230183111290243	1.63792654405341	0.0555933317892953	1.25497729728101	FALSE
HPRT_YEAST	HPT1	6094	HPT1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	12	1088526.75	998294.81	1053224.62	997455.81	981262.69	785164	0.917106364175249	0.967568890704799	0.916335597632304	0.90145941751087	0.721308869993319	1088526.75	998994.904398458	1068815.2198819	821557.836514924	830130.678778606	677809.771583572	1088526.75	998994.904398458	1068815.2198819	821557.836514924	830130.678778606	677809.771583572	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	1088526.75	998994.904398458	1068815.2198819	821557.836514924	830130.678778606	677809.771583572	6.03683910607775	5.9995632730135	6.0289026295099	5.91463814256734	5.91914646418956	5.8311078255138	914305.86019291	0.738038549008881	-0.438231922217546	0.0122990595464255	1.91012809582995	0.0375920407605435	1.42490409708519	FALSE
HS104_YEAST	HSP104	6060	HSP104	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	283	65522992	65540680	66677180	80372360	75366672	77255560	1.00026995104253	1.01761500756864	1.2266283566538	1.15023245580727	1.17906032129913	65522992	65586643.038653	67664184.3055331	66198964.9418139	63758856.0354257	66692529.8118112	65522992	65586643.038653	67664184.3055331	66198964.9418139	63758856.0354257	66692529.8118112	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	65522992	65586643.038653	67664184.3055331	66198964.9418139	63758856.0354257	66692529.8118112	7.81639372055062	7.81681540271026	7.83035885074748	7.8208511990534	7.80454051632471	7.82407719158977	65904028.3555395	0.989317161776429	-0.015494991123254	0.56927816777256	0.244675471375025	0.450199867267292	0.346594637378794	FALSE
HSC82_YEAST	HSC82	6535	HSC82	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	242	44372600	44206748	44710856	58191112	58560368	61118244	0.996262287988533	1.00762308271321	1.31141993031736	1.31974164236488	1.37738703614393	44372600	44237749.7605409	45372698.7380413	47929305.3384667	49541023.5534023	52761643.4340202	44372600	44237749.7605409	45372698.7380413	47929305.3384667	49541023.5534023	52761643.4340202	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	44372600	44237749.7605409	45372698.7380413	47929305.3384667	49541023.5534023	52761643.4340202	7.64711487682498	7.64579302762225	7.65679461158214	7.68060113460712	7.69496497518083	7.72231831460766	47369170.1374119	1.1212759674406	0.165141396662022	0.0177827927837045	1.7500000321563	0.0481024544799207	1.31783276271372	FALSE
HSP12_YEAST	HSP12	6739	HSP12	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	154	39673388	43103480	39094680	47946292	48870716	50627804	1.08645825761087	0.985413194355874	1.20852527139855	1.23182612989846	1.2761149614951	39673388	43133708.0494697	39673388	39491124.8493633	41343751.3307231	43705544.6569352	39673388	43133708.0494697	39673388	39491124.8493633	41343751.3307231	43705544.6569352	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	39673388	43133708.0494697	39673388	39491124.8493633	41343751.3307231	43705544.6569352	7.59849928963161	7.63481679448265	7.59849928963161	7.59649950418258	7.61640987984615	7.64053653676812	41170150.8144152	1.01681848992955	0.024062169805556	0.702539906256082	0.153329001565838	0.511539824070714	0.291120550219844	FALSE
HSP26_YEAST	HSP26	6368	HSP26	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	110	17646942	17835084	16620538	20186324	19364490	19031760	1.0106614505788	0.941836721625764	1.14389926594647	1.09732836431377	1.07847353949483	17646942	17847591.570188	16866567.3396673	16626533.7334887	16382012.0664137	16429577.6403826	17646942	17847591.570188	16866567.3396673	16626533.7334887	16382012.0664137	16429577.6403826	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	17646942	17847591.570188	16866567.3396673	16626533.7334887	16382012.0664137	16429577.6403826	7.2466694583024	7.2515796188601	7.22702670457302	7.22080171781079	7.21436724148276	7.21562639905229	16966537.39169	0.94417654673452	-0.0828714479230434	0.0328591937707322	1.48334309656796	0.0686187476161903	1.16355721266197	FALSE
HSP30_YEAST	HSP30	6637	HSP30	By MS/MS	By matching	By MS/MS	By matching	By MS/MS	By matching	4	657332.69	602749.94	629555.62	779758.69	842930.69	808980.44	0.916963280800777	0.957742752760402	1.18624663258418	1.28235017491675	1.23070167102141	657332.69	603172.642644988	638874.761983998	642250.87060259	713104.281844262	698369.827516261	657332.69	603172.642644988	638874.761983998	642250.87060259	713104.281844262	698369.827516261	By MS/MS	By matching	By MS/MS	By matching	By MS/MS	By matching	657332.69	603172.642644988	638874.761983998	642250.87060259	713104.281844262	698369.827516261	5.81778523084052	5.78044163555111	5.80541573216473	5.80770470164628	5.85315304418274	5.84408546777332	658850.84576535	1.08126066276601	0.112714359841895	0.12916748240062	0.888846805160152	0.164810396176263	0.783015396646315	FALSE
HSP31_YEAST	HSP31	6002	HSP31	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	114	24013926	26005966	23635296	27525232	28092172	27438122	1.08295353287921	0.984232898860436	1.14621957275957	1.1698283737528	1.14259209427063	24013926	26024203.7299178	23985162.9097066	22671250.0190774	23765474.8808653	23686551.096971	24013926	26024203.7299178	23985162.9097066	22671250.0190774	23765474.8808653	23686551.096971	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	24013926	26024203.7299178	23985162.9097066	22671250.0190774	23765474.8808653	23686551.096971	7.38046316800168	7.41537745015209	7.37994267258496	7.35547546637359	7.37594649677422	7.3745018294608	24024428.1060897	0.94731365623389	-0.0780859127294297	0.158523499548319	0.799906348792124	0.188072836086931	0.72567392634999	FALSE
